node_id,label,attention_centrality,trade_centrality,amplification_ratio
2024,SVN_C18,0.021111916364878622,1.7918709014228863e-07,117166.64245039498
2332,HRV_J58,0.021111967326988414,1.8036392995090345e-07,116406.64895552043
1712,NOR_H51,0.021105409985755184,1.8120780840229952e-07,115831.5341741898
1596,MLT_G46,0.02111175985628373,1.815173615366718e-07,115669.87205237408
2344,HRV_M74_M75,0.021111636315534248,1.848768249060471e-07,113578.63642336956
709,EST_J59_J60,0.021110871570184427,1.8648083920815383e-07,112602.8220235654
452,CZE_C10_C12,0.021111649366745727,1.8714923663667699e-07,112206.93606912204
1345,LTU_A02,0.02111108851454812,1.8792056320127497e-07,111745.84786758485
716,EST_M69_M70,0.021110724988683206,1.8804573386809196e-07,111669.93592890791
2323,HRV_G45,0.021112039050728653,1.922480920609485e-07,109248.36993510979
697,EST_E37_E39,0.02110985725356317,1.9367629836755668e-07,108435.68236389471
1352,LTU_C18,0.021110856690684916,1.940599612877976e-07,108227.52425105475
1721,NOR_K65,0.021108632219022302,1.9513075650061613e-07,107625.3036272564
212,BGR_M69_M70,0.02111157809786023,1.973347183812649e-07,106444.18823978561
1852,ROU_C10_C12,0.021112094543196888,1.9848071267657424e-07,105835.26727933211
1848,ROU_A01,0.02111204390783913,1.9923923751649606e-07,105434.1005773151
397,CYP_C13_C15,0.02110405449474377,1.9962687501994798e-07,105190.56578359919
104,AUT_M74_M75,0.02111203063540197,2.0098973144402293e-07,104520.31637683875
1859,ROU_C21,0.021111972305871005,2.0099183785223216e-07,104518.93764794369
2130,TUR_A03,0.02111197424023576,2.0202291087992895e-07,103988.13684984413
1422,LUX_C33,0.021111770641248032,2.0509739122779857e-07,102435.89458108804
2327,HRV_H50,0.02111181588782463,2.055959037533809e-07,102188.93745844241
59,AUT_B,0.021111993864294364,2.0622689085316735e-07,101878.64025452892
115,BEL_B,0.021111790302388238,2.063381656711113e-07,101822.98195825976
1157,IRL_J59_J60,0.021112240847070637,2.0637980837744502e-07,101804.70804874579
86,AUT_H49,0.021111929870581456,2.0999598235890508e-07,100058.44487915402
1723,NOR_L68,0.021108996848073516,2.0997379849504156e-07,100055.06370294429
1796,PRT_C10_C12,0.021112172875418875,2.1022797331793853e-07,99949.70147084171
202,BGR_H53,0.021112081368874727,2.1092232432714604e-07,99621.79037015399
596,DNK_J58,0.021069469596876157,2.1424671222303758e-07,97885.20985651143
2304,HRV_C18,0.02111193490174163,2.1560636664117105e-07,97466.82532520177
1985,SVK_E37_E39,0.021112063278128153,2.1646424448043175e-07,97082.91737140216
1556,MEX_M69_M70,0.02111281845972638,2.1796545454704904e-07,96420.77332883519
562,DNK_A03,0.02108419695700598,2.211600546459886e-07,94905.43649083805
175,BGR_C17,0.021111980682934916,2.2272287293677608e-07,94366.66178026932
2299,HRV_B,0.021112140483238628,2.2612921904566521e-07,92952.11145420242
1560,MEX_M74_M75,0.021112823100536363,2.26832134701465e-07,92668.32849633395
63,AUT_C17,0.02111188142036588,2.2964245736512044e-07,91535.104427649
98,AUT_K66,0.021112040222515623,2.3070554872246823e-07,91115.81634069176
1121,IRL_A02,0.021112242320139158,2.3251089093337558e-07,90412.23831466954
1776,POL_K64,0.021111614814797747,2.3444611550894443e-07,89666.4392579275
1605,MLT_J59_J60,0.02111151429716814,2.373344982934951e-07,88579.34729688412
2041,SVN_E37_E39,0.021112020383313976,2.421651660005231e-07,86821.72998112961
1578,MLT_C20,0.021111983784502564,2.434359209462289e-07,86370.21802187078
1484,LVA_G46,0.02111049764300132,2.455417139600238e-07,85626.47392978026
1464,LVA_C18,0.02111070676871099,2.460698734105096e-07,85444.27726983652
982,HUN_H49,0.021111371490334627,2.4654792390283694e-07,85281.95735796548
1778,POL_K66,0.021111914958210402,2.4697539124160134e-07,85137.13740909538
701,EST_G47,0.021110532301047345,2.474839439333727e-07,84957.3295033816
176,BGR_C18,0.02111185524721985,2.512311850984935e-07,83700.41650074278
2048,SVN_H51,0.021112068772092204,2.525772551957068e-07,83256.94966529333
1436,LUX_J58,0.021111964912946958,2.538141964616401e-07,82852.38894107364
1434,LUX_H53,0.021111926953274483,2.5398640850622597e-07,82796.28344488406
1042,IDN_H53,0.021113010485969422,2.543400678559743e-07,82685.84975029578
679,EST_C17,0.021110419711922613,2.553127114711333e-07,82361.96945035295
899,GRC_B,0.021111895543946615,2.5824649915094146e-07,81435.60515991617
1546,MEX_H53,0.02111281638170365,2.6137105910863165e-07,80469.30348732608
916,GRC_C30,0.02111211806245572,2.6245800790238386e-07,80134.66066394215
1601,MLT_H52,0.021111531642526517,2.6248610500391903e-07,80123.88980516641
144,BEL_H51,0.02111147310688368,2.6429214330825703e-07,79578.20704231386
1143,IRL_D35,0.021112178300741004,2.6481284634122505e-07,79424.97359077676
1451,LUX_P85,0.02111181139423554,2.6668915412939415e-07,78866.89120034585
1573,MLT_C13_C15,0.02111194718733644,2.669086667862918e-07,78802.77797872525
2174,TUR_M72,0.021112211330158576,2.669458284552406e-07,78792.83455120218
961,HUN_C19,0.021110957507757253,2.6729075579509907e-07,78686.86136871694
1576,MLT_C18,0.021111730714344773,2.674962185804989e-07,78629.52717159098
1161,IRL_K65,0.02111236904536648,2.67990538311852e-07,78487.4039728863
956,HUN_C10_C12,0.021111352290545678,2.7181823332910465e-07,77382.48295552425
1593,MLT_E37_E39,0.02111124874704309,2.7212600115102496e-07,77294.90659283525
1162,IRL_K66,0.021112368239372015,2.724983380251193e-07,77193.77160322254
762,FIN_H53,0.02111058622893554,2.740903105618176e-07,76740.56634645307
1200,ITA_E36,0.021112228734950646,2.803449921413266e-07,75040.35730035475
402,CYP_C20,0.021104492070317567,2.8288180602995234e-07,74342.53137057622
1503,LVA_M73,0.021110875338649426,2.8336615536095997e-07,74238.35411022225
1459,LVA_B,0.021109954468814012,2.8435678618138705e-07,73977.40474759716
2395,CHE_L68,0.021112091592189495,2.8587900469863193e-07,73592.32026884599
1857,ROU_C19,0.021112261368765286,2.8854153240123047e-07,72916.1761135846
442,CYP_O84,0.021101068945981835,2.890171921857752e-07,72757.99336911448
667,ESP_P85,0.02111218183095603,2.914852721269858e-07,72182.03391037733
2013,SVK_R_S,0.021112140976142234,2.91892437946625e-07,72081.55022421434
495,CZE_M73,0.02111207865494823,2.937703260488709e-07,71622.13014429406
441,CYP_N,0.021103938420458185,2.9910540102367545e-07,70321.75478505729
2051,SVN_I,0.021112088018263274,2.998846158395698e-07,70166.72474049033
260,BRA_J58,0.021112744199640168,3.0249422171645087e-07,69565.55574677602
728,FIN_A01,0.021109917217022572,3.0501188352523015e-07,68983.97857572774
1122,IRL_A03,0.021112240478027233,3.0538863310011784e-07,68906.73542424936
413,CYP_C31_C32,0.021105606282252554,3.055877013360049e-07,68840.35527283547
597,DNK_J59_J60,0.02107567121758254,3.0616716927653974e-07,68613.03331088847
729,FIN_A02,0.021110589775722263,3.080534908300736e-07,68307.23613256148
219,BGR_P85,0.021112035916716718,3.0884592270902793e-07,68137.20746147349
1617,MLT_N,0.021111627499093594,3.0891049031760687e-07,68121.69371052162
1411,LUX_C21,0.021111935659663635,3.1214442644230647e-07,67419.16469509089
1486,LVA_H49,0.021104250634410616,3.130051741650143e-07,67209.88178150219
1816,PRT_E36,0.02111216075319013,3.13973325104796e-07,67028.40866338703
656,ESP_K64,0.021112180288402872,3.156711590428203e-07,66669.0972181274
436,CYP_M69_M70,0.02110195351148071,3.160073776408863e-07,66566.12747790848
2383,CHE_H50,0.021111763587611777,3.192089847131168e-07,65931.20304393186
1581,MLT_C23,0.021111963467612807,3.1978387254032797e-07,65813.66856265093
723,EST_P85,0.021110695467010263,3.2095763729975637e-07,65569.79248594528
1210,ITA_H53,0.021112154729799562,3.218575396539019e-07,65391.54932677568
1466,LVA_C20,0.021110094764285266,3.219159530110915e-07,65373.341166455706
92,AUT_J58,0.021112085441658678,3.225227664007328e-07,65256.87721002022
1716,NOR_J58,0.02110888368076628,3.2606840206676905e-07,64539.66065623492
712,EST_K64,0.021110834485918786,3.2745320523841417e-07,64273.49208114768
2302,HRV_C16,0.021111925713759652,3.2929978680542694e-07,63917.46697128893
114,BEL_A03,0.021111893857193142,3.317708298694419e-07,63442.74185774067
1448,LUX_M74_M75,0.021112045141975535,3.367205955513649e-07,62513.348075523405
2303,HRV_C17,0.021111923231944472,3.373066810303769e-07,62404.68904617585
692,EST_C30,0.021110691924320173,3.3829096983539155e-07,62220.022933596236
719,EST_M73,0.02111065100274675,3.4017892732785987e-07,61875.600489417746
2226,TWN_K66,0.02111286728321092,3.412272058946601e-07,61692.54495129065
686,EST_C24,0.021110251565811936,3.4340926211883634e-07,61294.08784171422
1357,LTU_C23,0.021110986562200267,3.4568435766489263e-07,60893.969097406705
2027,SVN_C21,0.021111712054594438,3.487341045303597e-07,60365.036698220465
1800,PRT_C18,0.021112040753106454,3.500211823921629e-07,60144.63460361762
1469,LVA_C23,0.02111059765227072,3.5103662596840577e-07,59967.04915063392
681,EST_C19,0.0211104202836307,3.524059406898539e-07,59734.19757014505
1854,ROU_C16,0.021111999575851872,3.541345218106154e-07,59447.89447169089
2060,SVN_M69_M70,0.021112106725011123,3.557301136959433e-07,59182.29472212681
1595,MLT_G45,0.021111912076417407,3.5746041997063005e-07,58896.07582936822
2335,HRV_J62_J63,0.021112011047748066,3.5897281299544654e-07,58648.90426604278
1551,MEX_J62_J63,0.02111279988583922,3.62264532758201e-07,58119.62903599093
2358,CHE_C16,0.02111185739749963,3.632746823411833e-07,57955.873468379155
1212,ITA_J58,0.02111209632028275,3.672744781367184e-07,57327.06873172211
414,CYP_C33,0.02110622695769385,3.690718071586069e-07,57032.788095225136
1571,MLT_B,0.02111153958952852,3.7013304782272795e-07,56884.019661898885
985,HUN_H52,0.02111144257230933,3.745243973729466e-07,56218.56454600154
179,BGR_C21,0.021111742347280804,3.7482029407694333e-07,56175.09932275904
1579,MLT_C21,0.021111902727320907,3.754851882364945e-07,56076.3169096022
2398,CHE_M72,0.021112037635421983,3.7631203236423626e-07,55953.788441714954
936,GRC_K64,0.0211120298013368,3.7666354169506456e-07,55901.68885929477
932,GRC_J58,0.021112087447095106,3.768737844874122e-07,55870.73862700944
409,CYP_C27,0.021106177600778125,3.768579981412221e-07,55857.43243388968
898,GRC_A03,0.021111841752761665,3.824647223568412e-07,55055.4992986176
1718,NOR_J61,0.021108701861743316,3.855355188304118e-07,54609.99270032031
2337,HRV_K65,0.021112086779651,3.919421687327319e-07,53728.228883499745
1967,SVK_C17,0.02111169189044146,3.9338079080961204e-07,53531.23778443145
2067,SVN_P85,0.0211120772078824,3.953129536247695e-07,53271.22672823706
1134,IRL_C24,0.02111221544697505,3.9622926331458763e-07,53148.69118858227
1163,IRL_L68,0.021112177685456885,3.9858541295286146e-07,52835.20619394447
1128,IRL_C18,0.02111212928712325,3.9980702811480854e-07,52674.049620396916
79,AUT_D35,0.021111987918690074,4.000704830861442e-07,52639.09664016716
62,AUT_C16,0.02111172787438332,4.052038417329841e-07,51973.23536949953
80,AUT_E36,0.021112084978519678,4.06860666114119e-07,51762.98361806857
420,CYP_G46,0.021102320662326854,4.074372882021775e-07,51665.9993391229
200,BGR_H51,0.02111204671540567,4.0883689678621843e-07,51513.2895084804
423,CYP_H50,0.02110842204023757,4.1150273211964834e-07,51171.59329290205
1500,LVA_M69_M70,0.021110716555091,4.1522194532889643e-07,50719.85461604966
410,CYP_C28,0.021105442244018384,4.1596541671506514e-07,50616.76915627961
1364,LTU_C30,0.02111090509517693,4.1880481737369846e-07,50287.42935168511
146,BEL_H53,0.02111189476341477,4.2113450885897194e-07,50012.2456713623
2009,SVK_N,0.021112028052618453,4.2395852732161544e-07,49680.20805625705
989,HUN_J59_J60,0.021111861914352423,4.2519078170316063e-07,49536.17680322497
160,BEL_M74_M75,0.021111979808177635,4.2740438930812413e-07,49280.49369959449
316,CAN_J58,0.021112848647795012,4.2831993230161846e-07,49177.42471123421
60,AUT_C10_C12,0.021111918413982102,4.3170807052594624e-07,48790.211812599366
1691,NOR_C21,0.021109402529444668,4.323296023018108e-07,48714.42527192529
457,CZE_C19,0.02111211317922052,4.32533149441657e-07,48697.805938047866
1347,LTU_B,0.021110715169592145,4.32624239211801e-07,48684.35216620985
2356,CHE_C10_C12,0.021112036839333128,4.332167147103905e-07,48620.96765071382
1760,POL_E36,0.021111911246259742,4.348006000946034e-07,48443.970113113144
592,DNK_H51,0.021089786082518023,4.361753009916521e-07,48241.02833504021
445,CYP_R_S,0.021104130044230843,4.392932502762877e-07,47931.986309097
1871,ROU_D35,0.021112180030634926,4.503543384550536e-07,46775.17912622724
717,EST_M71,0.021110579299905202,4.5354133387027975e-07,46443.69549443415
1389,LTU_M71,0.021110447878381518,4.546080228101563e-07,46334.671080140004
1703,NOR_D35,0.021108603840781236,4.558261764903273e-07,46207.08034498584
1861,ROU_C23,0.02111206028447109,4.5860299997873446e-07,45935.42750035995
648,ESP_H51,0.02111213180086989,4.6221248735187874e-07,45577.63958731986
65,AUT_C19,0.02111199776713731,4.6603171703217484e-07,45204.63385505541
1414,LUX_C24,0.021112038493946758,4.6626192815470686e-07,45182.449546706324
136,BEL_E36,0.021111141318792014,4.6770782885137484e-07,45041.15361274723
218,BGR_O84,0.021112086723708415,4.687357854594077e-07,44944.5994476672
2002,SVK_K66,0.0211121258481767,4.6965261423304765e-07,44857.13073660492
680,EST_C18,0.02111084375970732,4.7127135261166715e-07,44700.66550292339
1572,MLT_C10_C12,0.021111925099528854,4.7333259293814965e-07,44508.69582618315
994,HUN_K66,0.02111184258146544,4.774995630451316e-07,44120.923428041235
205,BGR_J59_J60,0.021112129998715097,4.787100736135644e-07,44010.186902437665
2074,SWE_A03,0.021106401817581215,4.79267883556213e-07,43947.14395910842
1218,ITA_K66,0.021112223096803117,4.845787195989083e-07,43478.476804424165
1704,NOR_E36,0.021108948047533115,4.886945324205944e-07,43106.35845409609
1213,ITA_J59_J60,0.02111227488785415,4.919212996851116e-07,42830.924330803144
226,BRA_A03,0.021112739875851147,4.928528617137858e-07,42751.07327025496
583,DNK_D35,0.02107998482192247,4.934110322039697e-07,42636.55834691388
2169,TUR_K65,0.021112029433519888,4.993921263953283e-07,42190.970480699776
645,ESP_G47,0.02111222976659754,5.006464691929481e-07,42085.87334535221
707,EST_I,0.02111046597724507,5.030293504590515e-07,41883.406111208475
649,ESP_H52,0.021112246460155536,5.033548679813951e-07,41859.90420723834
955,HUN_B,0.021111426825971207,5.043757100804764e-07,41773.7267638158
1984,SVK_E36,0.021112081929978054,5.046899005393723e-07,41749.06777347099
174,BGR_C16,0.021112037996204345,5.08522972173508e-07,41434.909021167856
2006,SVK_M72,0.021112108025111768,5.096855074234878e-07,41340.722848444726
2228,TWN_M69_M70,0.021112806386575325,5.111075481721637e-07,41227.289974404914
1147,IRL_G45,0.02111233896457862,5.15756628228007e-07,40855.4778232342
1769,POL_H52,0.02111145689230696,5.158136370509557e-07,40849.2643746269
607,DNK_M73,0.021071621996216375,5.159765338428191e-07,40759.33938352213
1353,LTU_C19,0.021110935105490652,5.179637475348983e-07,40679.01699447903
1505,LVA_N,0.021110451888965345,5.194329810769122e-07,40563.24763523305
720,EST_M74_M75,0.021110877337244524,5.223535236067364e-07,40337.69982431202
2348,HRV_Q,0.021111595846274953,5.266086590438614e-07,40013.74026827694
987,HUN_I,0.02111184042175136,5.289710759441058e-07,39835.835161649375
1410,LUX_C20,0.021111773700082402,5.332510735724682e-07,39516.57702606134
2307,HRV_C21,0.021111728095250727,5.358423816361772e-07,39325.747775179065
2315,HRV_C29,0.021112069298068026,5.378916113267651e-07,39176.8378915559
673,EST_A02,0.021110352921406353,5.552439550929295e-07,37951.60869277138
2208,TWN_E36,0.021112919038575647,5.561159712746034e-07,37896.81166431514
2342,HRV_M72,0.02111200593161627,5.591466340498372e-07,37690.141559857875
1548,MEX_J58,0.02111278857923922,5.65232886672176e-07,37286.40472177767
1973,SVK_C23,0.02111202065578575,5.672857507702516e-07,37150.36075983012
1223,ITA_M73,0.02111223712652215,5.704145733256317e-07,36947.32005809543
2168,TUR_K64,0.021112249185176693,5.71121643946399e-07,36901.678879945786
1514,MEX_A03,0.02111285355768435,5.748374071516327e-07,36664.609307197716
1462,LVA_C16,0.021110036064519385,5.748799286587171e-07,36657.009584770225
422,CYP_H49,0.021104144976697256,5.790714621013478e-07,36381.97421442881
1412,LUX_C22,0.021111760493554014,5.821868394727942e-07,36200.680578867694
1126,IRL_C16,0.021111972481117992,5.916969322998272e-07,35620.18180049917
1724,NOR_M69_M70,0.021107629958786015,5.956980436021626e-07,35374.05591505364
659,ESP_L68,0.021112183471089455,5.966603160579642e-07,35324.720253037325
1388,LTU_M69_M70,0.021110986724968688,5.997319015251844e-07,35142.110268108765
1711,NOR_H50,0.021104411646815088,6.003525412577444e-07,35094.907228087315
1747,POL_C21,0.021111452670230887,6.053117093484963e-07,34819.47048806941
2321,HRV_E37_E39,0.02111202570013021,6.060831153241627e-07,34776.17012763907
1588,MLT_C30,0.021111765678252483,6.09471879942337e-07,34582.699665456545
1475,LVA_C29,0.021110285545353293,6.095792509314124e-07,34574.19411673499
1537,MEX_E37_E39,0.02111284635858189,6.238907138607291e-07,33786.46200091775
715,EST_L68,0.021110832722577418,6.261633117751869e-07,33660.82219130958
1172,IRL_Q,0.0211122760375735,6.290516786417819e-07,33508.80055281459
2037,SVN_C31_C32,0.021112099454483616,6.293241046327038e-07,33494.03790734903
2336,HRV_K64,0.021112087629769943,6.305328806598838e-07,33429.91042320724
434,CYP_K66,0.021098082748092908,6.334179869304612e-07,33255.80797318326
2022,SVN_C16,0.021112072290228573,6.340246567670976e-07,33246.06700739758
2339,HRV_L68,0.021112036886763292,6.446757794248973e-07,32697.582222408528
1714,NOR_H53,0.021103958366607115,6.45234782065452e-07,32656.79742454603
2375,CHE_D35,0.021111366441446587,6.493845079765547e-07,32459.82366204765
415,CYP_D35,0.02109827458497832,6.494603389870409e-07,32435.912415251285
1207,ITA_H50,0.021112274879494776,6.562560102641051e-07,32121.84377136579
2069,SVN_R_S,0.021111907627322988,6.580309348128173e-07,32034.774867312328
1216,ITA_K64,0.021112288037229292,6.581695217273938e-07,32028.616829709088
1720,NOR_K64,0.021109026464983825,6.646226667101064e-07,31713.202570634934
993,HUN_K65,0.021111973047573812,6.707592675089846e-07,31427.885060463937
2020,SVN_C10_C12,0.02111210046614702,6.708433015738769e-07,31424.143720253345
2359,CHE_C17,0.021111950711523525,6.729887492791794e-07,31323.89188113664
1693,NOR_C23,0.021108893800592027,6.846231268532007e-07,30787.89640232143
403,CYP_C21,0.021103961418392825,6.919009559201063e-07,30457.39977421272
915,GRC_C29,0.02111214390637633,6.937200981601028e-07,30389.42440601582
722,EST_O84,0.02111070638113345,6.985284765850412e-07,30178.480344634027
1164,IRL_M69_M70,0.021112372611871315,6.991095549950873e-07,30155.8127027983
444,CYP_Q,0.02110337251298484,6.990011147467533e-07,30147.627008593594
2355,CHE_B,0.02111197373166842,7.023179878674716e-07,30017.679194701068
405,CYP_C23,0.02110352290130696,7.032535038145642e-07,29965.80462432984
566,DNK_C16,0.021092468120656415,7.044907694761423e-07,29897.581985825975
449,CZE_A02,0.02111198016021056,7.06214893512829e-07,29852.28443838985
2217,TWN_H52,0.021112869457449928,7.066661804795982e-07,29834.50395091843
67,AUT_C21,0.02111190044952371,7.10147212323682e-07,29687.10287218918
603,DNK_L68,0.02107402306607928,7.088829095435832e-07,29686.618430677183
1491,LVA_I,0.0211103666666047,7.111957220050627e-07,29641.243290779883
190,BGR_C33,0.02111211729049377,7.151512816799352e-07,29479.96859123024
1726,NOR_M72,0.02110840670325226,7.153928273535624e-07,29464.849307926695
1358,LTU_C24,0.021110849457646935,7.207469496845113e-07,29249.65525226656
2062,SVN_M72,0.021112164376467842,7.215011633532231e-07,29220.94170545485
2114,SWE_K66,0.021108500495244088,7.238059152256826e-07,29122.969407157143
666,ESP_O84,0.02111222111954392,7.280259695721644e-07,28959.49115767964
1,AUS_A02,0.021112904408617933,7.386268973459535e-07,28545.344259894555
2019,SVN_B,0.021112134064722014,7.421308774785021e-07,28409.711807907974
97,AUT_K65,0.021112078200159805,7.426830965626031e-07,28388.541164566588
148,BEL_J58,0.021111935682465773,7.434849290613576e-07,28357.77442678871
1552,MEX_K64,0.021112761538188606,7.441114926756931e-07,28335.036763924745
947,GRC_P85,0.02111205878870894,7.471175967147605e-07,28220.24088381184
220,BGR_Q,0.021112083723262863,7.497232235577067e-07,28122.32665883423
608,DNK_M74_M75,0.021081594714351545,7.517281799358457e-07,28006.915745001483
567,DNK_C17,0.02109574556215049,7.54301894058601e-07,27930.21668301781
2309,HRV_C23,0.021112039344827978,7.592756934383253e-07,27768.925834455367
1155,IRL_I,0.021112041121842128,7.613009016171798e-07,27695.15433741989
1580,MLT_C22,0.02111196218053994,7.712931277663914e-07,27336.721539397193
1803,PRT_C21,0.0211121707115717,7.839438312827218e-07,26896.40948839752
158,BEL_M72,0.021112009132186103,7.921988247688359e-07,26616.28897185877
1133,IRL_C23,0.021112138299865198,7.929441666270611e-07,26591.464724221834
977,HUN_E37_E39,0.021111588016129987,7.958553761787326e-07,26493.62562798938
2316,HRV_C30,0.02111207820392474,8.015410198300178e-07,26306.54095213275
1577,MLT_C19,0.021111769720030215,8.034971316838446e-07,26242.193897997422
972,HUN_C30,0.0211119124559808,8.043746362575704e-07,26213.778663410634
2404,CHE_Q,0.021112018224541472,8.091850032834288e-07,26058.268344860746
646,ESP_H49,0.021112247936060775,8.149393622198918e-07,25874.77564340268
737,FIN_C19,0.021109645144770962,8.311357495836834e-07,25368.03058314956
711,EST_J62_J63,0.021110815388235497,8.330439876585077e-07,25311.393284545975
2080,SWE_C18,0.021109106373535108,8.340758654515412e-07,25278.070229129444
1430,LUX_H49,0.021112083178325424,8.359318944653042e-07,25225.568911809045
1705,NOR_E37_E39,0.021108744264981542,8.431881906532e-07,25004.78506889372
149,BEL_J59_J60,0.021112008499925988,8.459211985270013e-07,24927.94906615258
1889,ROU_K65,0.021112000656957855,8.463789647516509e-07,24914.47337631911
1583,MLT_C25,0.02111193781663207,8.573446789986769e-07,24596.107290209708
1446,LUX_M72,0.02111179914190238,8.584284445226899e-07,24564.929490584254
831,FRA_M73,0.021112190418461386,8.590705343524227e-07,24547.045358736184
960,HUN_C18,0.021111622001230564,8.666319283766657e-07,24332.463237873562
644,ESP_G46,0.021112227410759642,8.699227427403102e-07,24241.217245436936
256,BRA_H51,0.021112642090200355,8.701230488742269e-07,24236.119245707854
2054,SVN_J61,0.02111154150909423,8.724711155625597e-07,24169.707655985083
2310,HRV_C24,0.021112058976616378,8.733354107069809e-07,24146.407337597513
600,DNK_K64,0.02107186341995416,8.718732524574263e-07,24140.80550713395
685,EST_C23,0.021110679025173173,8.743476057342551e-07,24116.9095418559
2068,SVN_Q,0.021111569540724368,8.750187772228801e-07,24099.44865297457
1428,LUX_G46,0.02111185545701391,8.806772373950476e-07,23945.106623586853
2317,HRV_C31_C32,0.021112038501063045,8.850889478227222e-07,23826.093929891656
1233,JPN_A02,0.021112940149711434,8.90536445323011e-07,23681.522231053656
1113,IND_N,0.021112814457698473,8.925271297706999e-07,23628.621621278045
1397,LTU_R_S,0.021110807587276563,8.935410824917529e-07,23599.595368467824
1779,POL_L68,0.021111839318812737,8.977327952057409e-07,23490.67423758554
678,EST_C16,0.02111064566124384,8.985244639095201e-07,23468.673180374208
1065,IND_A02,0.02111285714312063,9.013084831967724e-07,23398.71289730123
1470,LVA_C24,0.021110217147771868,9.047067918370018e-07,23308.00358133014
456,CZE_C18,0.021111726342933467,9.119643843225773e-07,23124.370134765377
1495,LVA_J62_J63,0.021110732912206345,9.143291837036681e-07,23063.541825233453
2043,SVN_G45,0.021112121949855345,9.183113810330619e-07,22965.148028659154
1477,LVA_C31_C32,0.021110412507112812,9.288222671885558e-07,22703.70720518774
999,HUN_M73,0.021111958024825933,9.328825396258402e-07,22606.652473965765
1152,IRL_H51,0.021112266956970323,9.335804813323474e-07,22590.10045541767
270,BRA_M72,0.021112792182886354,9.409158721751978e-07,22414.732362593993
2059,SVN_L68,0.021111951610108138,9.436446106412484e-07,22349.094434336334
593,DNK_H52,0.020778793886518515,9.317051583054708e-07,22277.98753066748
906,GRC_C20,0.021111956049487055,9.535974517406865e-07,22116.08255499728
665,ESP_N,0.021112211594429543,9.6168652355217e-07,21930.515362912345
1377,LTU_H52,0.021111097136776405,9.6212036801052e-07,21919.47947314703
1969,SVK_C19,0.021112111174290658,9.713506570060734e-07,21712.446042147105
917,GRC_C31_C32,0.021112038599451377,9.772156339209857e-07,21582.192992385437
1478,LVA_C33,0.021110819154304884,9.795243187435999e-07,21530.133165238924
1476,LVA_C30,0.021110322545739663,9.795492606907677e-07,21529.07904990726
2331,HRV_I,0.021112023741128583,9.888152472783478e-07,21329.256948889604
1494,LVA_J61,0.02111077447733727,9.927238898110846e-07,21244.104820052788
225,BRA_A02,0.021112737678892556,9.952172143087418e-07,21192.905900087586
1508,LVA_Q,0.02111019362745406,9.954637719532498e-07,21185.10900408777
396,CYP_C10_C12,0.021102313634926376,9.972234317950354e-07,21139.870055924814
1000,HUN_M74_M75,0.02111156898435748,9.98817949912458e-07,21115.4130471512
2113,SWE_K65,0.021109019001357317,1.018361015222393e-06,20708.089367879133
189,BGR_C31_C32,0.021112081289986363,1.0185698634451081e-06,20706.851042702478
428,CYP_J58,0.021103878228858376,1.020056778031813e-06,20668.66278439302
1468,LVA_C22,0.021110529183764392,1.024691026176444e-06,20581.76258250003
675,EST_B,0.021110340198589827,1.028977383144547e-06,20495.9259728009
1266,JPN_H53,0.021112940955582582,1.030152160399826e-06,20475.0974360526
1032,IDN_E36,0.021112858762765304,1.0306763049112937e-06,20464.615366522976
871,GBR_H50,0.021111291870907302,1.0325522015442754e-06,20425.956075913728
2073,SWE_A02,0.02110901070758442,1.0369301510201185e-06,20337.602377999767
933,GRC_J59_J60,0.02111208359152148,1.0461256397557397e-06,20161.939303144405
725,EST_R_S,0.021110816391233796,1.0484399847270588e-06,20116.268389301324
1819,PRT_G45,0.02111217982452248,1.05263402710819e-06,20037.488616865467
2075,SWE_B,0.021105156261886898,1.0550704433444825e-06,19984.610302177112
407,CYP_C25,0.021104602534214662,1.0569411583589732e-06,19948.748914307384
1091,IND_G45,0.021112877092565922,1.0593701619351359e-06,19910.855520524747
163,BEL_P85,0.02111190462023733,1.0751338970848432e-06,19618.28790769226
1764,POL_G46,0.02111182105896818,1.0772873318322564e-06,19579.03096486757
506,DEU_A03,0.021111210736540844,1.0856728559648912e-06,19427.383890798978
1369,LTU_E37_E39,0.021110652946159728,1.0937186246194784e-06,19284.090424146878
484,CZE_J58,0.021111964947462997,1.0988511056406413e-06,19195.2936531038
739,FIN_C21,0.02111065397849852,1.105645915037695e-06,19076.24985700999
1685,NOR_C13_C15,0.021108764930187013,1.1111621835854653e-06,18979.934079519873
2023,SVN_C17,0.021111995404159267,1.1185590195528453e-06,18857.420676751324
909,GRC_C23,0.021112028536426134,1.1204025650622328e-06,18826.449300349614
731,FIN_B,0.02111020477613447,1.120940364008756e-06,18815.7993538146
1980,SVK_C30,0.021112099236171546,1.123599899338049e-06,18772.98695171353
759,FIN_H50,0.021110321774167332,1.1309466199250865e-06,18649.57357756361
69,AUT_C23,0.021112007034394576,1.136327742558079e-06,18562.81724642487
1396,LTU_Q,0.021110646931682197,1.1378733772355607e-06,18536.43025963521
695,EST_D35,0.021110323592081537,1.1420977299013677e-06,18467.645451367523
920,GRC_E36,0.021112093306353157,1.1423431095791798e-06,18465.229841743392
1368,LTU_E36,0.021110658103374026,1.1427445687414022e-06,18457.49364003939
929,GRC_H52,0.021112092385988334,1.1499683677529783e-06,18342.895406591597
